name,adress,phone,mail,website_url,inventory
Klamath-Siskiyou Native Seeds,"PO Box 1155 Jacksonville, OR 97530",(541) 890-1483,klamathsiskiyou@gmail.com,https://klamathsiskiyouseeds.com/,"['Fireweed', 'Narrow Leaf Milkweed', 'Mountain Mahogany', 'Purple Clarkia', 'Common Yarrow', 'Tufted Hairgrass', 'Mountain Arnica', 'Marsh Marigold', 'Heart Leaf Milkweed', 'Woodland Brome', 'California Oatgrass', 'Spearleaf Agoseris', 'Black Hawthorn', 'Taper Tipped Onion', ""Menzies' Fiddleneck"", 'Common Camas', 'Large Flowered Collomia', 'Rocky Mountain Maple', 'American Trailplant', 'California Harebell', 'Indian Rhubarb', ""Tolmie's Star Tulip"", 'Soap Plant', 'Western Snakeroot', 'Western Houndstongue', 'Deerbrush', 'Curl Leaf Mountain Mahogany', 'California Brome Grass', 'Tall Oregon Grape', 'Glaucus Larkspur', 'Balsam Deltoid', 'Vine Maple', 'Diamond Clarkia', ""Virgin's Bower"", 'Western Redbud', 'Giant Blue Eyed Mary', 'Brown Dogwood', ""Elk's Clover"", 'Harvest Brodiaea', 'Large Camas', 'Low Larkspur', 'Blow Wives', 'Showy Milkweed', 'Pacific Mountain Onion', 'California Dandelion', 'Columbian Monkshood', 'Angelica', 'Western Columbine', 'Pacific Madrone', 'Tobacco Brush', ""Bride's Feathers"", 'Sweet After Death', 'Oregon Grape', 'Red Baneberry', 'Hoary Chaenactis', 'Cobweb Thistle', 'Pacific Dogwood', 'Pearly Everlasting', 'Nettle Leaf Giant Hyssop', 'Woodland Madia']"
Western Star Nurseries,"8255 Niles Canyon Road Sunol, CA 94586",(925) 862-2411,sunolsales@westernstrnurseries.com,http://www.westernstarnurseries.com,
Lake County Natives,"7480 Kelsey Creek Drive, Kelseyville, CA",(707) 349-1559,greymare56@gmail.com,,
Blossom Hill California Native Plants,"Orange Blossom Rd Oakdale, California 95361",(209) 318-9011,blossomhillnatives@gmail.com,http://www.blossomhillnatives.com/,"['Celestial Blue Ceanothus', 'San Bruno Mountain Manzanita', 'Narrow Leaf Milkweed', 'Coffeeberry', 'Firecracker Penstemon', 'Sulphur Buckwheat', 'Common Yarrow', 'Azure Penstemon', 'Great Valley Gumweed', 'Deergrass', 'California Prickly Phlox', 'Santa Cruz Island Buckwheat', 'Carmel Ceanothus', 'Apache Plume', 'Coyote Bush', 'Bladderpod', 'Brittlebush', 'Desert Penstemon', ""St. Catherine's Lace"", 'Silver Lupine', 'Coyote Mint', ""Grinnell's Beardtongue"", 'Concha Ceanothus', 'Golden Yarrow', 'Red-flowered Buckwheat', 'Wild Marigold', 'Toyon', 'Del Norte County Iris', 'Grape Soda Lupine', 'Bush Monkey Flower', 'Blazing Star', 'Beautiful Rock Cress', 'Island Alum Root', 'Vine Hill Manzanita', 'Western Redbud', 'Douglas Iris', 'Yellow Bush Penstemon', 'Desert Willow', 'Crevice Alumroot', 'Showy Milkweed', 'Humboldt County Fuchsia', 'Prairie Flax', 'Western Desert Penstemon', 'Foothill Penstemon', 'Common Woolly Sunflower', 'Western Columbine', 'Blueblossom Ceanothus', 'Paprika Common Yarrow', 'Bush Sunflower', 'Shadscale', 'Monterey Ceanothus', 'Seaside Daisy', 'Flannel Bush', 'Acton Encelia', 'California Fuchsia', 'Leafy California Buckwheat', 'Mountain Mahogany', 'Button Brittlebush', 'Red Bush Monkeyflower', 'Kinnikinnick']"
Cornflower Farms,"Appt Only - Wholesale (Not Open to the Public) 9811 Sheldon Rd, Elk Grove, CA 95624",(916) 689-1015,natives@cornflowerfarms.com,https://www.cornflowerfarms.com,"['Narrow Leaf Milkweed', 'Big Saltbush', 'Common Yarrow', 'Carmel Sur Little Sur Manzanita', 'Indianhemp Dogbane', 'Deer Plant', 'Iodine Bush', 'Heart Leaf Milkweed', 'Whiteleaf Manzanita', 'Sonoma Coast Yarrow', 'Emerald Carpet Manzanita', 'Purple Three Awn', 'Sierra Columbine', 'Western Serviceberry', 'California Buckeye', 'Sunset Manzanita', 'Rocky Mountain Maple', 'Big Berry Manzanita', 'Thrift Seapink', 'Seascale', 'Howard McMinn Manzanita', 'Paradise Pajaro Manzanita', ""Van Houtte's Columbine"", 'Rosy Pussytoes', 'John Dourley Manzanita', 'Box Elder', 'Wild Ginger', 'Desert Agave', 'California Milkweed', 'Dr. Hurd Manzanita', 'Vine Maple', 'Mugwort', 'Clark Mountain Agave', 'Salmon Beauty Yarrow', 'Green Supreme Manzanita', 'Coastal Mugwort', 'Woollypod Milkweed', 'Point Reyes Bearberry Manzanita', 'Dune Sagewort', 'Big Leaf Maple', 'White Alder', 'Red Alder', 'Sentinel Vine Hill Manzanita', ""Wayside Hooker's Manzanita"", 'Showy Milkweed', 'Dutchmans Pipe', ""Louis Edmunds Baker's Manzanita"", 'Chamise', 'Western Columbine', 'Paprika Common Yarrow', 'Pacific Madrone', 'Shadscale', 'Radiant Bearberry Manzanita', 'Pacific Mist Manzanita', ""Palmer's Indian Mallow"", 'California Sagebrush', 'Mountain Alder', 'Pearly Everlasting', 'Big Sagebrush', 'Greenleaf Manzanita']"
"Little Red Hen Therapeutic Plant Nursery, Inc","189 E 8th Street Chico, CA 95928",(530) 891-9100,poppy@littleredhen.org,https://www.littleredhen.org/,
Roger's Gardens,"2301 San Joaquin Hills Rd Corona Del Mar, CA 92625",(949) 640-5800,info@rogersgardens.com,https://www.rogersgardens.com,"['Narrow Leaf Milkweed', 'Common Yarrow', 'California Wax Myrtle', 'Frosty Blue Ceanothus', 'Deergrass', 'Stream Orchid', 'Firecracker Showy Island Snapdragon', 'Purple Three Awn', 'Emerald Carpet Manzanita', 'Apache Plume', 'Coyote Bush', 'Sunset Manzanita', 'Big Berry Manzanita', 'Howard McMinn Manzanita', 'Vandenberg La Purisima Manzanita', ""Hearst's Ceanothus"", 'Island Snapdragon', 'Bluff Lettuce', 'Sand Mesa Manzanita', 'Western Sycamore', 'Red-flowered Buckwheat', 'Blue Cushion Mountain Lilac', 'Margarita Penstemon', 'Canyon Belle Coral Bells', 'Dark Star Ceanothus', 'San Diego Yerba Buena', 'Woollypod Milkweed', 'Island Alum Root', 'Blue Wildrye', 'Pacific Sunset Flannel Bush', 'Western Redbud', 'Coastal Agave', 'Sticky Dudleya', 'Beach Aster Wayne Roderick', 'Susanna Alumroot', 'Chaval Beach Strawberry', 'Foothill Sedge', 'Santa Cruz Island Ironwood', 'Chalk Dudleya', 'Showy Milkweed', 'Humboldt County Fuchsia', 'Leatherleaf California Coffeeberry', 'Giant Coreopsis', 'Bush Anemone', 'Mound San Bruno California Coffeeberry', 'Coast Prickly Pear', 'Wendy Alumroot', 'Nicolas Chamise', 'Austin Griffiths Manzanita', 'Pacific Mist Manzanita', 'California Copperleaf', 'Cliff Spurge', 'California Buckwheat', 'Dana Point Buckwheat', 'Opal Alumroot', 'California Fuchsia', 'Coast Live Oak', 'Bush Poppy', ""Nevin's Woolly Sunflower"", 'Red Bush Monkeyflower']"
Dry Creek Nursery,"35220 Dry Creek Dr Woodlake, CA 93277",(559) 738-0211x1,ashley@sequoiariverlands.org,https://sequoiariverlands.org/nursery,"['Narrow Leaf Milkweed', 'Big Saltbush', 'Common Yarrow', 'Spice Bush', 'Changeling Monkey Flower', 'Eve Case Coffeeberry', 'Great Valley Gumweed', 'Santa Cruz Island Buckwheat', 'Mulefat', 'California Buttonbush', 'Woodland Strawberry', 'Emerald Carpet Manzanita', 'Yerba Mansa', 'Fragrant Pitcher Sage', 'Bladderpod', 'California Buckeye', 'Vibrant Red Monkeyflower', ""St. Catherine's Lace"", 'Soap Plant', 'Siskiyou Oregon Sunshine', 'Saltmarsh Baccharis', 'Bright Green Dudleya', ""Hearst's Ceanothus"", 'Eleanor Monkeyflower', 'Silver Carpet Aster', 'Catalina Fuchsia', 'Canyon Gray Sagebrush', 'Red-flowered Buckwheat', 'Dark Star Ceanothus', 'Toyon', 'Mugwort', 'Popcorn Mountain Lilac', 'Island Morning Glory', 'Western Redbud', 'Yerba Buena', 'Desert Willow', 'Creeping Wild Rye', 'California Poppy', 'Pink And White Coral Bells', 'Clustered Field Sedge', 'Showy Milkweed', 'Red Velvet Yarrow', 'W.R. Seaside Daisy', 'Baltic Rush', 'Marian Sampson Coyote Mint', 'Pacific Mist Manzanita', 'Flannel Bush', 'Unfurled Bushmallow', ""Everett's Choice California Fuchsia"", 'Valley Sedge', 'Saltgrass', 'California Buckwheat', 'Island Pink Yarrow', 'Oregon Ash', 'Roving Sailor', 'Blue Grama', 'Russian River Coyote Mint', 'Dwarf Coyote Bush']"
Artemisia Nursery,"5068 Valley Boulevard Los Angeles, CA 90032",(323) 795-5515,artemisianursery@gmail.com,http://www.artemisianursery.com,"['Narrow Leaf Milkweed', 'Island Manzanita', 'Common Yarrow', 'Carmel Sur Little Sur Manzanita', 'Deer Plant', 'Broom Baccharis', 'Mulefat', 'Lester Rowntree Manzanita', 'Sonoma Coast Yarrow', 'Emerald Carpet Manzanita', 'Yerba Mansa', 'Purple Three Awn', 'Cattle Saltbush', 'Centennial Desert Broom', 'Coyote Bush', ""David's Choice Sagebrush"", 'Pozo Surf Coyote Brush', 'Sunset Manzanita', 'Big Berry Manzanita', 'Thrift Seapink', 'Howard McMinn Manzanita', 'John Dourley Manzanita', 'Dwarf Coyote Bush', 'California Milkweed', 'Desert Agave', 'Canyon Gray Sagebrush', 'San Diego County Viguiera', 'Dr. Hurd Manzanita', 'Wild Marigold', 'Side Oats Grama', 'Wild Tarragon', 'Prostrate Chamise', 'Mugwort', ""Nevin's Barberry"", 'Woollypod Milkweed', 'Harmony Manzanita', 'Eastwood Manzanita', 'Point Reyes Bearberry Manzanita', 'Sentinel Vine Hill Manzanita', 'Quailbush', ""Wayside Hooker's Manzanita"", 'Showy Milkweed', ""Louis Edmunds Baker's Manzanita"", 'Chamise', 'Western Columbine', 'Austin Griffiths Manzanita', 'Paprika Common Yarrow', 'Dwarf Mahonia', 'Pacific Mist Manzanita', 'California Copperleaf', ""Palmer's Indian Mallow"", 'Montara Sagebrush', 'Coyote Brush', 'California Sagebrush', 'Island Pink Yarrow', 'Golden Spined Cereus', 'Big Sagebrush', 'Mama Bear Manzanita', 'Big Sur Manzanita', 'Ian Bush Manzanita']"
Plant Depot,"32413 San Juan Creek Road San Juan Capistrano, CA 92675",(949) 240-2107,plantdepothelp@gmail.com,https://www.plantdepot.com/,"['Common Yarrow', 'Showy Penstemon', 'California Wax Myrtle', 'Eve Case Coffeeberry', 'Joyce Coulter Mountain Lilac', 'Hollyleaf Cherry', 'Blue-eyed Grass', 'Sea Cliff Buckwheat', ""St. Catherine's Lace"", 'Concha Ceanothus', 'White Sage', 'Allen Chickering Sage', 'Western Sycamore', ""Coulter's Matilija Poppy"", ""Bee's Bliss Sage"", 'Toyon', 'Dark Star Ceanothus', 'Bush Monkey Flower', 'Skylark Mountain Lilac', 'Elk Blue Spreading Rush', 'Cleveland Sage', 'Dune Sagewort', 'Julia Phelps Mountain Lilac', 'Ray Hartman Ceanothus', 'Lemonade Berry', 'Catalina Currant', 'California Buckwheat', 'Point Sal Sage', 'California Fuchsia', 'Coast Live Oak']"
Linda Vista Native Plants,"PO Box 2031 Saratoga, CA 95130",(408) 216-3874,info@lindavistanatives.com,https://www.lindavistanatives.com/,"['Common Yarrow', 'Indianhemp Dogbane', 'Deer Plant', 'Southern Maiden Hair', 'Sonoma Coast Yarrow', 'Channel Islands Silver-lotus', 'Taper Tipped Onion', 'Yerba Mansa', 'Sierra Columbine', 'Western Serviceberry', 'California Buckeye', ""Van Houtte's Columbine"", 'Rosy Pussytoes', 'Box Elder', 'Western Houndstongue', 'Red-skinned Onion', 'Withered Snapdragon', 'Crinkled Onion', 'Woolly Lotus', 'Desert Agave', 'California Angelica', 'One Leaf Onion', 'Nettle Leaf Giant Hyssop', 'Beach Bur', 'Vine Maple', 'Clark Mountain Agave', 'Island Broom', 'California Sheepburr', 'Sand Verbena', 'Coastal Agave', 'Big Leaf Maple', ""Elk's Clover"", 'White Alder', 'Red Alder', 'Blow Wives', 'Western False Indigo', 'Woolly Angelica', 'Narrow Leaved Onion', 'California False Indigo', 'Santa Cruz Island Chamise', 'Chamise', 'Nicolas Chamise', 'Western Columbine', 'Five Finger Fern', 'Pacific Madrone', 'Coast Angelica', 'California Vanilla Grass', 'California Copperleaf', ""Palmer's Indian Mallow"", 'Red Baneberry', 'Glassy Onion', 'Pale Serviceberry', 'Island Pink Yarrow', 'Pearly Everlasting', 'Service Berry', 'Fringed Onion', 'Chaparral Lotus', 'Woodland Madia', 'Argentinian Biddy Biddy', 'Red Shanks']"
Plant Material,"3081 Lincoln Avenue Altadena, CA 91001",(626) 345-5750,altadena@plant-material.com,http://www.plant-material.com,"['Narrow Leaf Milkweed', 'California Bent Grass', 'Big Saltbush', 'Bert Johnson Little Sur Manzanita', 'Carmel Sur Little Sur Manzanita', 'Deer Plant', 'Southern Maiden Hair', 'Lester Rowntree Manzanita', 'Sonoma Coast Yarrow', 'Channel Islands Silver-lotus', 'Yerba Mansa', 'Emerald Carpet Manzanita', 'Purple Three Awn', 'Sierra Columbine', 'Centennial Desert Broom', 'California Buckeye', 'Coyote Bush', 'Sunset Manzanita', 'Big Berry Manzanita', 'Sandmat Manzanita', 'San Diego Sagewort', 'Naomi Big Salt Bush', 'Howard McMinn Manzanita', 'California Adolphia', ""Van Houtte's Columbine"", 'Seascale', 'Refugio Manzanita', 'John Dourley Manzanita', 'Wild Ginger', 'Desert Agave', 'Canyon Gray Sagebrush', 'California Milkweed', 'Ghostly Manzanita', 'Mugwort', 'Woollypod Milkweed', 'Big Leaf Maple', 'Heartleaf Manzanita', 'White Alder', 'Quailbush', 'Santa Barbara Milk Vetch', 'Western False Indigo', 'Island Sage Brush', 'Arroyo de la Cruz Manzanita', 'Dutchmans Pipe', 'Showy Milkweed', 'Chamise', 'Western Columbine', 'Austin Griffiths Manzanita', 'Pacific Madrone', 'Shadscale', 'California Copperleaf', ""Palmer's Indian Mallow"", 'Montara Sagebrush', 'California Sagebrush', 'Island Pink Yarrow', 'Big Sagebrush', 'Silver Wormwood', 'Dwarf Coyote Bush', 'San Diego Ambrosia', 'Red Shanks']"
Tree of Life Nursery,"33201 Ortega Highway San Juan Capistrano, 92693",(949) 728-0685,inquiries@treeoflifenursery.com,https://californianativeplants.com/,"['Narrow Leaf Milkweed', 'White Cloud Santa Cruz Manzanita', 'Big Saltbush', 'Common Yarrow', 'Canyon Sparkles Santa Cruz Island Manzanita', 'Deer Plant', 'Broom Baccharis', 'Pointleaf Manzanita', 'Mulefat', 'Lester Rowntree Manzanita', 'Emerald Carpet Manzanita', 'Channel Islands Silver-lotus', 'Yerba Mansa', 'Purple Three Awn', 'Centennial Desert Broom', 'California Buckeye', ""David's Choice Sagebrush"", 'Sunset Manzanita', 'Big Berry Manzanita', 'San Diego Sagewort', 'Leafy Reed Grass', 'Howard McMinn Manzanita', 'California Adolphia', 'Paradise Pajaro Manzanita', 'Refugio Manzanita', 'Box Elder', 'Red-skinned Onion', 'Sand Mesa Manzanita', 'Water Birch', 'Ophio-viridis Manzanita', 'San Diego County Viguiera', 'Mugwort', 'Blue Grama', ""Abrams' Allium"", 'Woollypod Milkweed', 'Harmony Manzanita', 'Brickell Bush', 'Big Leaf Maple', 'White Alder', 'Western False Indigo', 'Weber Garden Little Sur Manzanita', 'Arroyo de la Cruz Manzanita', 'Dutchmans Pipe', 'Island Sage Brush', 'California Sea Pink', 'Chamise', 'Nicolas Chamise', 'Shadscale', 'Pacific Mist Manzanita', 'California Copperleaf', ""Palmer's Indian Mallow"", 'Coyote Brush', 'Glassy Onion', 'California Sagebrush', 'Big Sagebrush', ""Emory's Baccharis"", 'Big Sur Manzanita', 'Silver Wormwood', 'White Haired Manzanita', 'Kinnikinnick']"
Theodore Payne Foundation,"10459 Tuxford St. Sun Valley, CA 91352",(818) 768-1802,info@theodorepayne.org,https://www.theodorepayne.org,"['Banksianum Maidenhair Fern', 'Common Manzanita', 'Island Manzanita', 'Hazard Canyon Morro Manzanita', 'Common Yarrow', 'Carmel Sur Little Sur Manzanita', 'Franciscan Manzanita', 'Canyon Sparkles Santa Cruz Island Manzanita', 'Wavelength Sandmat Manzanita', 'Deer Plant', 'Pointleaf Manzanita', ""Silver Bird's-foot Trefoil"", 'Lester Rowntree Manzanita', 'Sonoma Coast Yarrow', 'Emerald Carpet Manzanita', 'Yerba Mansa', 'California Buckeye', 'Ron Clendenen Manzanita', 'Sunset Manzanita', 'Big Berry Manzanita', 'Sandmat Manzanita', 'Howard McMinn Manzanita', 'California Adolphia', ""Van Houtte's Columbine"", 'Byrd Hill Manzanita', 'Pacific Manzanita', 'John Dourley Manzanita', 'Paradise Pajaro Manzanita', 'Refugio Manzanita', 'Vandenberg La Purisima Manzanita', 'Shaw Agave', 'Desert Agave', 'Baby Bear Manzanita', 'Ghostly Manzanita', ""Monterey Carpet Hooker's Manzanita"", 'White Alder', 'Knobcone Point Mount Diablo Manzanita', 'Sentinel Vine Hill Manzanita', ""Wayside Hooker's Manzanita"", 'Western False Indigo', 'Vandenberg Sand Mesa Manzanita', 'Arroyo de la Cruz Manzanita', 'Ward Santa Cruz Island Manzanita', ""Louis Edmunds Baker's Manzanita"", 'Santa Cruz Island Chamise', 'Chamise', 'Nicolas Chamise', 'Western Columbine', 'Pacific Madrone', 'Austin Griffiths Manzanita', 'White Lanterns Manzanita', 'Pacific Mist Manzanita', ""Palmer's Indian Mallow"", ""Mary's Blush Common Manzanita"", ""Eastwood's Manzanita"", 'Island Pink Yarrow', 'Mama Bear Manzanita', 'Big Sur Manzanita', 'Ian Bush Manzanita', 'Red Shanks']"
Santa Barbara Natives,"14900 Calle Real, Gaviota, CA 93117",(805) 698-4994,jeff@sbnatives.com,http://www.sbnatives.com,"['Island Ironwood', 'Red Osier Dogwood', 'Narrow Leaf Milkweed', 'Coffeeberry', 'Common Manzanita', 'Big Saltbush', 'Common Yarrow', 'Deer Plant', ""Plummer's Baccharis"", 'Redflower Buckwheat', 'Stream Orchid', 'Santa Cruz Island Buckwheat', 'Mulefat', 'Hollyleaf Cherry', 'Alkali Heath', 'Yerba Mansa', 'Coyote Bush', 'Lanceleaf Liveforever', 'Western Goldenrod', 'Sea Cliff Buckwheat', 'Soap Plant', 'Saltmarsh Baccharis', 'Branching Phacelia', 'California Goosefoot', 'Greenbark Ceanothus', 'Western Sycamore', 'Golden Yarrow', 'Red-flowered Buckwheat', 'Laurel Sumac', 'Toyon', 'Chaparral Yucca', 'Mugwort', 'Bush Monkey Flower', 'Cliff Desertdandelion', 'Island Morning Glory', ""Virgin's Bower"", 'Cliff Aster', 'Douglas Iris', 'Yerba Buena', 'Climbing Penstemon', ""California Four O'clock"", 'White Alder', 'Chalk Dudleya', 'Ivyleaf Groundcherry', 'Sawtooth Goldenbush', 'Giant Coreopsis', 'Black Cottonwood', 'Desert Wishbone-bush', 'Scarlet Monkeyflower', 'Bush Sunflower', 'California Cudweed', 'Matscale', 'Big Pod Ceanothus', 'California Sagebrush', 'California Buckwheat', 'California Fuchsia', 'Southern Honeysuckle', 'Mountain Mahogany', ""Humboldt's Lily""]"
Hahamongna Native Plant Nursery,"Hahamongna Watershed Park 4550 Oak Grove Drive, Pasadena, CA 91103",,nursery@arroyosecofoundation.org,https://www.arroyosecofoundation.org/hahamongna-native-plant-nursery,
Mostly Natives Nursery,"54 B Street, Unit D, Point Reyes Station, CA 94956",(415) 663-8835,info@mostlynatives.com,http://www.mostlynatives.com,
Devil Mountain Wholesale Nursery - Morgan Hill,"1965 Tennant Avenue Morgan Hill, CA 95037",(669) 888-3738,morganhill@devilmountainnursery.com,http://devilmountainnursery.com,"['Black Butte Yarrow', 'Narrow Leaf Milkweed', 'Big Saltbush', 'Common Yarrow', 'Bert Johnson Little Sur Manzanita', 'Carmel Sur Little Sur Manzanita', 'Spice Bush', 'Sand Dune Sedge', 'Mulefat', 'Lester Rowntree Manzanita', 'Sonoma Coast Yarrow', 'Emerald Carpet Manzanita', 'Yerba Mansa', 'Calistoga Yarrow', 'Purple Three Awn', 'California Buckeye', ""David's Choice Sagebrush"", 'Sunset Manzanita', 'Common Ladyfern', 'Leafy Reed Grass', 'Howard McMinn Manzanita', 'Paradise Pajaro Manzanita', 'Refugio Manzanita', 'John Dourley Manzanita', 'Warren Roberts Pajaro Manzanita', 'Compacta Oregon Grape', 'Pacific Reedgrass', 'Wild Ginger', 'Canyon Gray Sagebrush', 'Dr. Hurd Manzanita', 'Tall Oregon Grape', 'Vine Maple', 'Mugwort', 'Green Supreme Manzanita', 'Deer Fern', ""Monterey Carpet Hooker's Manzanita"", 'Point Reyes Bearberry Manzanita', 'Incense Cedar', 'Big Leaf Maple', 'White Alder', 'Sentinel Vine Hill Manzanita', ""Wayside Hooker's Manzanita"", 'Showy Milkweed', 'Dutchmans Pipe', ""Louis Edmunds Baker's Manzanita"", 'Austin Griffiths Manzanita', 'Radiant Bearberry Manzanita', 'Pacific Mist Manzanita', 'Dwarf Mahonia', ""Palmer's Indian Mallow"", 'Montara Sagebrush', 'Oregon Grape', 'California Sagebrush', 'Valley Sedge', 'Rosy Dawn Little Sur Manzanita', 'Blue Grama', 'St. Helena Manzanita', 'Torrent Sedge', 'Dwarf Coyote Bush', ""Ken Taylor Hooker's Manzanita""]"
Matilija Nursery,"8225 Waters Road Moorpark, 93021",(805) 523-8604,,http://www.matilijanursery.com,"['Island Ironwood', 'Coffeeberry', 'Narrow Leaf Milkweed', 'Santa Ana Cardinal Coral Bells', 'Common Yarrow', 'Showy Penstemon', 'Deergrass', 'Molate Creeping Red Fescue', 'California Glory Flannel Bush', 'Hollyleaf Cherry', 'Mountain Coyote Mint', 'Canyon Prince Wild Rye', 'Coast Live Oak', 'Starry Nights Pacifica Iris', 'Malva Rosa', 'Howard McMinn Manzanita', 'Golden Currant', ""Van Houtte's Columbine"", 'Island Ceanothus', 'John Dourley Manzanita', 'Island Snapdragon', 'Coyote Mint', 'Concha Ceanothus', 'Anacapa Pink Island Morning Glory', 'Western Sycamore', 'Golden Yarrow', 'Santa Cruz Island Scarlet Monkeyflower', 'Toyon', 'Chaparral Yucca', 'Mugwort', 'Hairy Ceanothus', 'Margarita BOP Penstemon', 'Pacific Sunset Flannel Bush', 'Western Redbud', 'Giant Wildrye', 'Douglas Iris', 'Yerba Buena', 'Alpine Lily', 'Desert Willow', 'Swamp Carex', 'Clustered Field Sedge', 'Showy Milkweed', 'Western False Indigo', 'Ray Hartman Ceanothus', 'Snow Flurry Mountain Lilac', ""Harry's Rootbeer Pacifica Iris"", 'Canyon Snow Iris', 'Seaside Daisy', 'Lemonade Berry', 'Silverweed', 'Bush Sunflower', 'Grey Dawn Creeping Wild Rye', 'California Sagebrush', 'Wheeler Canyon Mountain Lilac', 'Island Pink Yarrow', 'California Fuchsia', 'Smart Aster Common Sandaster', 'Mountain Mahogany', ""Dunn's Lobelia"", ""Humboldt's Lily""]"
Blue Moon Native Garden,"Carmel Valley, CA 93924",(831) 659-1990,info@bluemoonnative.com,http://bluemoonnative.com,"['Narrow Leaf Milkweed', 'Common Yarrow', 'Carmel Sur Little Sur Manzanita', 'Sand Dune Sedge', 'Joyce Coulter Mountain Lilac', 'Emerald Carpet Manzanita', 'Sonoma Coast Yarrow', 'Thingrass', 'Coyote Bush', 'Valley Violet Mountain Lilac', 'Firecracker Brodiaea', 'California Buckeye', ""David's Choice Sagebrush"", 'Sunset Manzanita', 'Leafy Reed Grass', 'Centennial Ceanothus', 'Thrift Seapink', 'Howard McMinn Manzanita', 'John Dourley Manzanita', 'Pacific Reedgrass', ""Hearst's Ceanothus"", 'Concha Ceanothus', 'Silver Carpet Aster', 'Wild Ginger', 'Canyon Gray Sagebrush', 'Farewell To Spring', 'One Leaf Onion', 'Dr. Hurd Manzanita', 'Dark Star Ceanothus', 'Pajaro Manzanita', 'Vine Maple', 'Skylark Mountain Lilac', 'Popcorn Mountain Lilac', 'Bush Monkey Flower', 'Woollypod Milkweed', 'Purple Chinese Houses', ""Monterey Carpet Hooker's Manzanita"", 'Dune Sagewort', 'Yerba Buena', 'Big Leaf Maple', 'Foothill Sedge', 'Julia Phelps Mountain Lilac', 'Sentinel Vine Hill Manzanita', 'Quailbush', 'Snowball Monterey Ceanothus', ""Wayside Hooker's Manzanita"", 'Showy Milkweed', 'Clustered Field Sedge', 'Ray Hartman Ceanothus', ""Louis Edmunds Baker's Manzanita"", 'Bush Anemone', 'Snow Flurry Mountain Lilac', 'Western Columbine', 'Austin Griffiths Manzanita', 'Paprika Common Yarrow', 'Pacific Madrone', 'Blueblossom Ceanothus', 'Bleeding Heart', 'California Sagebrush', 'Island Pink Yarrow']"
Camarillo Nursery,"5016 Calle Cuesta Camarillo, CA 93012",(805) 482-5460,debbie@camarillonursery.com,https://www.camarillonursery.com,"['Narrow Leaf Milkweed', 'Common Yarrow', 'Cleveland Sage', 'Changeling Monkey Flower', 'White Sage', 'California Poppy', 'Cliff Maids', 'Saguaro', 'Western Sword Fern', 'Monterey Pine', 'Toyon']"
Bay Natives,"10 Cargo Way San Francisco, CA 94124",(415) 287-6755,info@baynatives.com,https://www.facebook.com/bay.natives/about,
